frame,time_sec,face_x,face_y,face_w,face_h,ear_right,ear_left,ear_avg,blink,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67
307,10.2760,213,159,192,186,0.345772,0.345466,0.345619,0,240.292,205.426,241.334,226.102,244.424,246.602,248.047,265.745,255.273,283.179,265.896,297.953,279.130,309.263,293.944,317.156,309.792,319.253,325.960,316.904,340.987,308.114,353.985,295.839,364.548,280.673,371.288,263.458,374.870,245.198,378.025,225.101,378.943,204.853,249.589,192.836,260.433,185.996,273.880,185.794,286.476,188.781,298.279,194.262,323.000,195.055,333.462,189.824,344.406,186.909,356.483,185.599,367.800,190.628,309.998,207.941,310.404,220.289,310.881,232.767,311.385,245.729,298.335,255.689,304.770,256.956,311.240,257.978,317.862,256.885,324.423,255.287,264.548,207.404,272.272,202.842,282.112,203.654,289.650,211.297,281.001,212.212,271.275,211.722,330.075,211.404,337.421,203.707,347.095,202.844,355.001,206.949,348.114,211.627,338.390,212.306,285.116,277.955,294.926,273.823,304.607,270.174,311.195,271.762,317.732,269.843,326.751,273.088,335.668,277.581,327.208,285.259,318.265,288.348,310.987,288.789,303.891,288.728,294.436,285.720,288.894,278.045,304.389,277.914,311.083,278.230,317.977,277.665,331.532,277.844,318.043,278.500,310.955,279.029,304.067,278.787
308,10.3095,207,163,198,182,0.339814,0.356199,0.348006,0,235.134,212.113,235.851,231.063,238.485,250.017,242.489,267.944,250.509,284.049,262.378,297.513,276.629,308.292,292.224,316.903,308.378,319.886,324.234,318.052,338.586,310.306,350.940,299.566,361.057,285.910,368.672,270.531,372.526,252.894,375.532,233.536,377.340,214.277,250.662,200.132,260.864,191.947,274.576,189.967,288.065,191.761,300.169,197.332,320.455,198.683,332.074,194.583,344.148,194.273,356.157,197.014,365.994,204.274,309.158,211.269,309.477,221.237,309.931,231.126,310.512,242.052,296.768,254.067,303.431,255.629,310.158,256.372,316.738,255.409,323.479,253.842,265.349,210.343,273.752,206.012,283.297,206.863,290.734,214.818,281.812,215.446,272.231,214.688,327.134,216.320,334.656,209.387,343.709,209.052,350.690,214.345,344.094,217.793,334.975,217.472,284.770,279.834,295.148,274.233,304.699,270.151,311.343,271.768,318.023,269.915,327.407,273.448,335.123,279.434,327.987,286.459,319.128,289.408,311.911,289.793,304.751,289.604,295.364,287.144,289.155,279.863,304.360,277.701,311.092,277.842,318.061,277.477,331.329,279.296,318.790,280.423,311.793,280.725,304.835,280.286
309,10.3430,209,154,198,192,0.302406,0.322809,0.312608,0,238.528,208.020,237.195,226.658,238.874,245.684,242.918,263.935,251.799,280.639,264.090,294.476,277.590,306.368,292.607,316.829,310.113,319.504,327.934,316.950,343.086,307.508,357.092,294.425,368.294,278.702,375.303,260.389,377.782,241.365,379.018,221.830,377.991,201.925,251.870,194.236,261.316,186.377,273.984,185.103,286.515,186.367,298.981,189.737,318.242,189.163,329.820,184.169,341.705,181.420,354.383,181.917,364.995,188.537,309.059,206.646,309.310,217.498,309.626,228.469,310.003,240.124,295.166,253.137,302.770,254.588,310.702,255.904,318.487,254.032,326.351,252.131,264.260,207.447,272.452,203.518,281.835,203.623,288.763,209.846,281.247,211.033,272.046,210.964,329.921,208.102,336.323,201.046,345.531,200.324,353.219,203.906,346.624,207.779,337.561,208.696,285.342,279.641,294.618,273.753,304.499,269.686,311.327,271.499,317.818,269.338,327.872,272.826,337.471,278.244,328.134,287.478,318.829,291.802,311.584,292.559,304.117,292.315,294.447,288.855,289.931,279.623,304.465,279.146,311.433,279.339,318.119,278.643,333.020,278.502,318.145,279.832,311.256,280.651,304.220,279.968
310,10.3764,209,161,198,185,0.323541,0.337429,0.330485,0,237.683,208.509,238.278,228.883,240.919,248.773,244.245,267.828,251.766,285.234,263.756,300.283,278.643,310.980,294.683,318.631,311.233,320.442,327.974,317.776,342.796,309.191,355.353,297.381,365.569,282.424,372.567,265.693,376.314,247.405,379.014,226.905,379.725,206.488,249.142,194.973,260.228,187.723,273.618,187.392,286.876,189.976,298.996,194.876,323.025,194.971,333.834,190.619,345.096,187.854,357.239,187.541,368.428,192.512,310.438,208.358,310.736,220.418,311.130,232.463,311.480,244.931,297.621,255.079,304.324,256.331,311.416,257.209,318.582,256.177,325.306,254.455,264.124,208.001,272.276,203.687,282.050,204.308,289.290,211.468,281.067,212.443,271.340,211.879,330.418,210.985,337.714,203.613,347.196,202.804,355.012,206.670,348.215,211.221,338.718,211.925,285.329,280.729,294.733,274.921,304.231,270.607,311.530,272.499,318.464,270.165,328.054,273.943,336.137,279.591,328.068,286.857,319.066,289.735,311.547,290.138,303.920,290.048,294.272,287.414,289.237,280.445,304.167,279.045,311.591,279.286,318.752,278.789,332.249,279.764,318.653,279.010,311.463,279.596,303.951,279.423
311,10.4099,202,167,203,177,0.330170,0.355030,0.342600,0,231.494,218.453,232.261,236.652,234.504,255.174,238.499,272.860,246.230,288.587,257.950,301.184,273.025,310.313,289.049,316.893,304.434,319.259,319.956,318.301,335.199,312.396,348.117,303.741,358.525,291.757,366.508,277.250,371.125,259.847,374.525,241.458,376.745,223.110,248.834,204.439,259.219,195.621,272.916,192.544,286.957,193.799,300.118,198.742,322.793,200.869,334.044,196.869,346.585,196.287,358.547,199.545,367.106,208.363,309.688,212.786,309.632,222.990,309.762,232.855,309.764,243.623,296.124,254.981,302.455,256.332,308.905,257.166,315.684,256.796,322.418,255.519,263.854,213.164,272.262,208.293,282.161,209.044,289.906,216.922,280.519,217.611,270.649,216.799,328.014,218.895,335.845,212.074,345.564,212.029,352.466,218.015,345.445,221.054,335.703,220.421,283.974,282.097,294.046,274.312,303.094,269.638,309.185,270.968,315.119,269.447,323.369,274.398,329.832,283.584,323.021,288.239,314.927,289.540,308.579,289.522,301.892,289.217,293.466,287.111,288.545,281.314,302.332,276.657,308.754,276.828,314.742,276.752,326.032,282.286,315.190,280.682,309.162,280.784,302.529,280.472
312,10.4434,208,154,198,192,0.293949,0.315836,0.304893,0,237.160,208.785,236.220,227.734,237.941,246.821,243.132,264.727,252.530,281.050,264.936,294.646,278.781,306.451,294.763,316.537,311.960,319.099,328.941,316.069,343.357,306.195,356.264,293.062,366.988,277.593,374.057,260.098,377.034,241.190,378.423,221.489,377.540,201.810,250.560,194.532,260.048,186.193,273.080,184.874,285.704,186.114,298.083,189.263,320.015,188.629,331.918,183.993,344.024,181.668,356.248,181.916,366.040,188.654,309.550,206.354,309.828,217.599,310.182,228.855,310.560,240.676,295.803,253.843,303.322,254.907,311.117,256.184,318.755,254.338,326.511,252.565,263.961,207.601,272.276,203.489,281.688,203.630,288.876,209.736,281.278,210.912,271.970,210.890,330.062,208.069,336.797,201.197,346.132,200.676,353.819,204.351,347.137,208.132,337.834,208.792,285.317,279.724,294.490,274.024,303.997,269.980,311.576,272.128,318.560,269.813,328.014,273.240,337.828,278.331,328.461,287.410,319.759,291.318,312.162,292.028,303.997,291.660,294.549,288.346,289.739,279.884,304.047,279.283,311.747,279.640,318.995,278.989,333.353,278.847,319.016,279.621,311.652,280.462,303.843,279.692
313,10.4769,208,161,197,185,0.324151,0.320784,0.322467,0,236.211,209.649,237.065,229.915,239.995,249.861,244.320,268.044,251.945,285.271,263.035,300.249,277.968,311.119,293.649,318.558,309.685,320.298,326.305,317.875,340.873,309.502,353.132,298.103,363.136,283.458,369.877,266.891,373.671,248.391,376.602,228.551,377.403,208.463,249.790,194.465,260.610,187.667,273.612,187.196,286.268,189.448,298.102,194.554,322.242,196.084,332.917,191.748,343.911,189.206,355.821,189.115,367.013,194.316,309.722,208.103,310.033,219.661,310.472,231.320,310.816,243.603,296.962,254.676,303.691,255.809,310.791,256.524,317.613,255.508,324.315,254.055,264.539,208.469,272.428,203.862,282.073,204.381,289.120,211.354,280.978,212.233,271.557,211.933,329.032,211.846,336.644,204.919,345.927,204.691,353.433,209.056,346.459,212.602,337.198,212.727,284.882,280.799,294.846,274.769,304.691,270.509,311.509,272.221,318.004,270.025,327.609,273.664,335.208,279.503,327.695,287.453,318.686,290.498,311.560,290.971,304.206,290.730,294.831,288.012,289.132,280.840,304.394,278.824,311.447,278.935,318.264,278.585,331.068,279.531,318.433,279.952,311.514,280.661,304.360,280.504
314,10.5103,200,167,203,176,0.320536,0.356018,0.338277,0,229.986,216.719,231.214,235.552,233.894,254.606,238.257,272.335,245.843,288.087,257.090,300.615,272.221,309.442,288.455,315.941,303.261,318.178,318.252,317.049,333.414,311.243,346.000,302.392,356.164,290.367,363.971,276.086,368.813,259.783,372.310,242.099,374.627,224.623,248.410,205.031,258.537,195.806,272.498,192.624,287.180,193.777,300.812,198.602,321.384,200.129,333.313,196.415,345.879,195.821,358.118,199.428,366.010,208.948,309.565,213.233,309.635,222.914,309.820,232.437,309.939,242.898,295.688,254.097,302.112,255.642,308.518,256.605,315.308,256.107,321.577,254.681,263.133,213.463,271.752,208.765,281.475,209.540,288.681,217.089,279.968,217.664,270.258,216.910,326.999,219.240,335.080,212.389,344.503,212.350,351.177,218.397,344.415,221.280,334.995,220.684,283.575,282.101,293.450,274.005,302.738,269.034,308.132,270.586,313.894,268.854,321.515,274.207,327.154,283.530,320.453,287.493,313.164,288.296,307.082,288.350,301.105,288.086,292.689,286.422,288.042,280.979,301.792,276.207,307.640,276.271,313.388,276.259,323.231,282.196,313.538,279.631,307.759,279.757,301.819,279.568
315,10.5438,207,154,200,192,0.303742,0.321218,0.312480,0,236.598,207.471,235.824,227.921,237.735,248.034,242.264,266.905,251.064,283.264,263.422,297.329,277.785,308.476,293.916,317.679,311.432,319.506,328.408,316.622,342.930,307.358,356.671,294.759,367.694,279.484,374.848,261.630,378.247,242.953,379.630,223.657,379.115,204.766,250.520,193.835,260.523,185.916,273.912,184.675,286.618,185.935,298.779,189.791,321.457,187.823,333.692,183.260,346.066,181.364,358.668,182.465,368.224,189.900,310.316,205.881,310.429,217.065,310.589,228.015,310.808,239.584,296.150,253.598,303.469,254.625,310.940,255.683,318.220,254.166,325.435,252.630,263.870,207.971,272.209,203.443,281.699,203.530,288.632,209.771,281.288,210.965,272.070,211.078,330.878,207.712,337.352,200.585,346.824,200.376,354.580,204.669,347.656,207.794,338.461,208.394,284.450,280.792,294.200,274.080,304.287,269.902,310.919,271.776,317.433,269.679,327.435,273.390,337.166,278.904,327.831,288.292,318.549,292.407,311.542,293.008,304.230,292.823,294.293,289.404,289.000,280.694,304.359,279.527,311.151,279.854,317.791,279.034,332.605,279.374,317.809,280.292,311.011,281.114,304.122,280.397
316,10.5773,207,161,198,184,0.328185,0.333767,0.330976,0,235.863,208.335,236.475,228.431,239.338,248.523,243.479,266.831,251.732,283.643,263.610,298.494,278.320,309.385,293.511,317.520,309.263,319.728,325.047,317.447,338.935,308.333,350.790,296.202,361.234,281.534,368.640,265.527,372.720,247.917,375.869,228.636,377.032,208.912,249.530,194.426,260.215,187.487,273.266,187.074,286.095,189.737,297.773,195.106,321.770,196.395,332.709,192.064,344.051,189.636,355.723,189.873,365.889,196.003,309.360,208.672,309.726,219.851,310.154,231.107,310.668,243.007,296.323,253.324,303.087,255.008,310.345,255.821,317.225,254.687,323.985,252.894,264.052,207.818,272.036,203.463,281.535,204.404,288.464,211.433,280.295,212.180,270.818,211.697,327.914,212.221,335.508,205.439,344.605,205.239,351.959,209.778,345.144,213.425,335.959,213.356,285.353,279.702,294.531,273.969,304.260,270.062,310.986,271.734,317.615,269.580,326.458,273.041,333.714,278.590,326.483,287.696,318.177,290.807,310.758,291.184,303.647,290.919,294.154,288.072,289.258,279.640,303.978,277.828,310.884,278.018,317.828,277.462,330.033,278.762,317.850,280.506,310.699,281.126,303.727,280.765
317,10.6107,205,170,199,175,0.284094,0.313645,0.298870,0,233.713,217.635,235.442,236.229,238.406,254.481,242.255,271.314,249.703,286.447,261.131,299.252,276.096,308.836,291.348,317.395,306.828,320.070,322.120,318.466,337.069,310.675,349.487,300.333,359.584,287.817,366.608,273.335,370.053,256.393,373.377,238.324,376.094,220.129,249.992,207.337,259.598,198.850,272.706,195.719,286.695,196.318,299.985,200.569,319.789,201.055,332.103,197.012,345.197,196.027,357.914,199.420,366.895,208.158,308.840,213.258,309.092,223.260,309.427,233.124,309.778,243.931,295.888,254.596,302.436,256.122,309.083,256.948,315.841,256.191,322.428,254.805,264.259,214.811,272.921,210.648,282.440,210.896,289.609,217.166,281.287,218.038,271.878,217.804,326.723,218.156,334.705,212.301,343.635,212.157,350.258,217.131,343.714,219.829,334.665,219.405,283.810,279.951,293.651,273.494,303.349,269.439,309.813,270.868,316.991,269.107,326.514,272.802,333.307,279.471,326.501,286.594,317.449,289.324,309.921,289.698,302.713,289.283,293.608,286.778,288.290,279.418,302.626,276.017,309.509,276.274,316.716,275.908,329.835,278.949,317.270,280.754,310.022,281.025,302.941,280.555
318,10.6442,212,154,192,191,0.316292,0.336444,0.326368,0,240.960,208.592,239.991,227.547,241.649,246.107,245.664,264.232,254.147,280.720,266.070,294.490,278.787,305.841,293.669,315.839,310.712,318.334,327.273,315.775,341.452,307.219,354.281,294.898,365.215,280.308,372.673,262.344,376.026,243.310,377.148,223.858,376.540,204.496,252.067,194.169,260.976,186.182,273.612,184.767,286.406,186.038,298.321,189.784,318.536,188.364,331.008,183.750,343.617,181.490,356.564,183.036,366.355,190.665,308.660,206.891,308.822,217.822,308.931,228.730,309.083,240.169,294.501,252.976,302.138,254.281,309.954,255.618,317.556,253.920,325.266,252.369,263.979,207.032,271.923,202.817,281.134,203.177,287.737,209.780,280.601,210.576,271.548,210.519,329.698,208.384,336.099,200.653,345.318,200.237,353.166,204.164,346.537,207.885,337.520,208.831,284.775,278.720,294.131,273.073,303.712,269.427,310.428,271.397,317.385,269.271,327.521,272.758,336.793,278.142,327.944,286.808,318.627,290.804,311.053,291.393,303.683,291.061,293.937,287.214,289.123,278.963,303.661,278.900,310.538,279.334,317.602,278.548,332.527,278.602,317.862,279.533,310.637,280.441,303.693,279.546
319,10.6777,213,158,191,189,0.340149,0.342419,0.341284,0,240.148,204.861,241.617,225.243,244.408,244.934,246.990,263.918,253.505,281.707,264.076,296.983,277.084,309.308,292.184,318.133,308.496,320.391,324.816,318.255,339.673,309.268,352.563,297.472,363.133,282.372,369.785,265.253,373.245,246.840,376.158,227.076,377.420,206.972,250.272,193.976,260.311,185.732,273.712,185.096,286.706,187.969,298.693,193.507,322.292,194.026,333.353,189.370,344.236,186.789,356.482,186.690,367.263,192.577,309.526,207.092,309.826,218.928,310.139,230.743,310.434,243.174,296.962,253.950,303.532,255.313,310.236,256.321,317.154,255.216,323.761,253.583,264.278,206.791,272.141,202.192,281.886,202.883,289.351,210.476,280.909,211.280,271.259,210.936,329.442,210.765,336.883,203.276,346.382,202.809,353.990,207.016,347.134,211.256,337.687,211.764,284.367,279.714,294.336,273.927,303.865,269.820,310.562,271.383,317.403,269.552,326.891,273.359,335.262,279.658,326.954,287.264,317.726,290.853,310.279,291.222,303.127,290.872,293.864,287.278,288.491,279.586,303.489,278.309,310.421,278.547,317.553,278.046,331.262,279.442,317.572,280.022,310.386,280.635,303.366,280.048
320,10.7112,205,163,199,182,0.373082,0.387506,0.380294,0,233.946,210.520,234.741,230.377,237.694,250.219,241.933,268.209,250.032,284.320,261.833,297.651,276.561,308.014,292.265,316.787,307.993,319.581,323.508,317.273,337.404,309.172,349.652,298.400,359.812,285.162,367.202,269.754,371.205,252.349,374.528,232.658,376.920,212.628,249.434,198.832,259.888,190.778,273.507,189.795,287.159,191.999,299.385,197.307,320.949,197.912,332.559,194.417,344.450,193.812,356.359,196.160,365.552,203.935,308.829,211.054,309.061,220.984,309.437,230.943,309.897,241.710,297.005,254.173,303.303,255.130,309.543,255.540,315.888,255.150,322.313,254.050,263.795,210.035,272.504,205.075,282.735,205.854,289.772,214.262,281.374,215.495,271.023,214.865,326.403,215.978,334.320,208.467,343.810,208.411,350.759,214.305,344.022,218.105,334.292,217.691,284.709,279.144,295.050,273.152,304.349,268.857,310.746,270.485,317.518,268.667,326.696,272.770,333.520,279.140,326.760,286.715,318.080,290.171,310.830,290.538,303.795,290.208,294.652,287.235,289.355,279.093,303.863,277.103,310.505,277.334,317.448,276.953,329.665,278.799,317.818,280.156,310.859,280.531,304.057,279.976
321,10.7446,211,154,192,190,0.293205,0.315081,0.304143,0,239.217,208.087,238.525,226.910,240.607,245.474,244.331,263.896,252.529,280.550,264.281,294.641,278.016,305.981,293.552,315.112,311.074,317.393,327.870,314.198,342.195,305.681,354.578,292.841,364.543,277.800,371.536,260.295,374.618,241.894,376.167,222.441,375.687,203.299,251.434,194.012,260.409,185.819,273.228,184.470,286.287,185.535,298.185,189.473,318.128,188.168,330.179,183.633,342.366,181.243,354.965,181.829,364.947,188.715,308.829,206.179,309.012,216.743,309.212,227.264,309.433,238.573,295.177,252.339,302.641,253.314,310.122,254.430,317.570,252.803,325.018,251.302,263.319,206.910,271.744,202.751,281.066,203.158,288.028,209.671,280.476,210.239,271.360,210.216,329.573,207.868,336.129,200.482,345.180,199.815,352.779,203.664,346.285,207.025,337.467,207.931,284.801,279.026,293.836,272.411,303.166,267.819,310.371,269.732,317.485,267.546,327.401,271.544,336.644,277.654,327.846,286.491,319.039,290.459,311.190,291.319,303.260,291.213,293.931,287.848,289.412,278.888,303.167,278.056,310.504,278.455,317.827,277.593,332.238,277.871,318.312,278.583,310.841,279.373,303.367,278.778
322,10.7781,211,160,192,185,0.305290,0.311902,0.308596,0,238.562,203.144,239.747,223.988,242.717,244.190,246.491,263.035,254.532,280.176,265.819,295.626,278.896,307.831,293.285,316.786,308.718,319.128,324.096,316.250,337.771,306.829,349.858,294.958,360.613,280.320,368.300,263.673,372.364,245.426,375.501,225.350,376.702,204.806,250.140,192.561,261.057,186.094,273.805,186.343,285.948,189.095,297.898,193.963,322.377,195.419,333.158,191.005,343.644,187.971,355.725,186.730,366.742,191.489,309.476,207.708,309.791,219.542,310.144,231.407,310.463,243.882,297.125,253.129,303.625,254.396,310.326,255.572,317.146,254.204,323.950,252.440,264.767,206.515,272.455,202.739,281.627,203.414,288.859,209.856,280.719,210.601,271.605,210.298,329.774,210.207,336.617,203.645,345.696,203.033,353.288,206.334,346.362,210.535,337.329,210.945,285.817,278.109,294.655,272.817,304.567,268.689,311.224,270.055,317.810,268.103,327.302,271.426,335.822,276.973,328.001,286.260,318.802,289.891,311.567,290.382,304.469,290.270,294.675,286.712,289.804,277.914,304.389,276.701,311.108,276.657,318.007,276.082,331.913,276.998,318.336,279.718,311.302,280.285,304.395,279.842
323,10.8116,206,167,196,177,0.315607,0.336415,0.326011,0,234.682,215.239,235.336,234.135,237.856,253.068,241.627,270.147,249.222,285.497,260.751,298.655,275.534,308.496,290.620,316.525,305.587,319.530,320.792,318.182,336.094,310.614,348.462,300.171,358.563,287.231,365.065,272.580,368.956,255.772,372.359,237.656,374.647,219.525,252.840,202.795,263.054,194.876,276.143,192.785,289.169,194.199,300.910,199.003,321.163,200.596,332.608,197.558,344.421,197.320,355.970,200.217,364.341,208.106,309.330,212.513,309.555,222.430,309.842,232.178,310.219,242.776,296.920,254.518,303.056,255.758,309.335,256.574,315.599,256.087,321.928,254.759,266.340,212.747,274.796,208.509,283.737,208.988,290.531,216.142,282.315,216.636,273.424,216.025,327.121,218.112,334.800,212.140,343.316,212.190,349.677,217.522,343.175,220.078,334.398,219.421,284.517,279.538,294.564,273.292,303.640,269.047,310.120,270.526,316.563,268.832,325.631,272.772,332.649,279.582,325.854,286.330,317.349,289.246,310.270,289.594,303.127,289.376,294.456,286.922,288.881,279.196,302.983,276.040,309.853,276.124,316.455,275.969,329.052,279.099,317.166,280.203,310.438,280.521,303.432,279.982
