video_id,feature,n_frames,open_mean,closed_mean,gap_open_minus_closed,separation_rough,acc_if_open_high,best_acc_allow_flip,direction
WIN_20260414_20_31_10_Pro,t_adapt,729,67.73512747875354,66.53457446808511,1.200553010668429,0.13789503660104777,0.5761316872427984,0.5761316872427984,open_high
WIN_20260414_21_29_13_Pro,t_adapt,642,38.4688995215311,45.901785714285715,-7.432886192754616,-1.952268501019716,0.11838006230529595,0.881619937694704,closed_high
test1,t_adapt,385,67.80081300813008,62.118705035971225,5.682107972158853,1.4203134359891847,0.7272727272727273,0.7272727272727273,open_high
test2,t_adapt,623,64.82658959537572,64.02777777777777,0.7988118175979508,0.1779366248992028,0.5200642054574639,0.5200642054574639,open_high
test3,t_adapt,635,88.18835616438356,105.23350253807106,-17.0451463736875,-2.6086637074841272,0.09763779527559055,0.9023622047244094,closed_high
11,v_edge_density,1110,0.08012230095140754,0.11001352994053899,-0.02989122898913145,-2.2713767023491203,0.0981981981981982,0.9018018018018018,closed_high
22,v_edge_density,924,0.0002984722230153525,0.0017319140495258543,-0.0014334418265105019,-0.813138755826959,0.3225108225108225,0.6774891774891775,closed_high
WIN_20260414_20_31_10_Pro,v_edge_density,729,0.04050463959935656,0.03096554052377403,0.009539099075582529,0.32734403703000364,0.6282578875171467,0.6282578875171467,open_high
WIN_20260414_21_29_13_Pro,v_edge_density,642,0.023772263904478154,0.008779296215804876,0.014992967688673278,0.9911925921619404,0.6713395638629284,0.6713395638629284,open_high
test1,v_edge_density,385,0.08303872361456364,0.07079438125654225,0.012244342358021396,0.5320320731126583,0.6051948051948052,0.6051948051948052,open_high
test2,v_edge_density,623,0.06541564740267262,0.042507817548151285,0.02290782985452134,1.283570036323861,0.7592295345104334,0.7592295345104334,open_high
test3,v_edge_density,635,0.18974798538178958,0.2234904610480239,-0.03374247566623431,-0.5685870095434389,0.35118110236220473,0.6488188976377953,closed_high
11,vertical_contrast,1110,0.07579225361707183,0.047962381945195386,0.027829871671876442,4.213680840764001,0.9819819819819819,0.9819819819819819,open_high
22,vertical_contrast,924,0.03290800496766087,0.018642052286977965,0.014265952680682908,4.931963184141688,0.9664502164502164,0.9664502164502164,open_high
WIN_20260414_20_31_10_Pro,vertical_contrast,729,0.0713237952821133,0.046224564550360274,0.025099230731753026,2.350961679698473,0.8737997256515775,0.8737997256515775,open_high
WIN_20260414_21_29_13_Pro,vertical_contrast,642,0.05230225483330068,0.02231759217279053,0.02998466266051015,1.9843555539389497,0.8644859813084113,0.8644859813084113,open_high
test1,vertical_contrast,385,0.05559497491431157,0.04604566948920329,0.009549305425108276,0.7465705644940585,0.6155844155844156,0.6155844155844156,open_high
test2,vertical_contrast,623,0.06189479376231938,0.0559782600538909,0.005916533708428477,0.6217513145436744,0.6388443017656501,0.6388443017656501,open_high
test3,vertical_contrast,635,0.07755587525988658,0.005537401053704225,0.07201847420618236,1.8053501784428692,0.8173228346456692,0.8173228346456692,open_high
